Reaction,role,metabolite
R05961,product,G00092
R05963,substrate,C00001
R05963,substrate,G00094
R05963,product,C01132
R05963,product,G00093
R05999,substrate,G00092
R05999,substrate,C00270
R05999,product,G00108
R05999,product,C00001
R06001,substrate,G00123
R06001,substrate,C00001
R06001,product,G00092
R06001,product,C01132
R06004,substrate,G00109
R06004,substrate,C00001
R06004,product,G00108
R06004,product,C01132
R06066,substrate,G10502(n)
R06066,substrate,G00370
R06066,product,G10502(n
R06066,product,)
R06066,product,C00095
R06087,substrate,G00370
R06087,substrate,C00001
R06087,product,C00095
R06087,product,C00031
R06088,substrate,G00370
R06088,substrate,C00001
R06088,product,C02336
R06088,product,C00267
R06091,substrate,G01275
R06091,substrate,C00001
R06091,product,C00124
R06091,product,C00031
R06094,substrate,G00497
R06094,substrate,C00001
R06094,product,G11121
R06094,product,C00124
R06113,substrate,C00001
R06113,substrate,G09795
R06113,product,C00031
R06113,product,C00092
R06114,substrate,G10504
R06114,substrate,C00001
R06114,product,C00031
R06114,product,C00962
R06129,substrate,G11112
R06129,substrate,G13164
R06129,product,G00177
R06129,product,G10619
R06147,substrate,G11121
R06147,substrate,C00270
R06147,product,G00317
R06147,product,C00001
R06154,substrate,C00218
R06154,substrate,C00007
R06154,substrate,C00001
R06154,product,C00067
R06154,product,C00014
R06154,product,C00027
R06171,substrate,C05519
R06171,product,C00037
R06171,product,C00084
R06173,substrate,G10552
R06173,substrate,G10610
R06173,product,G10553
R06173,product,G10619
R06174,substrate,G10556
R06174,substrate,G10610
R06174,product,G10555
R06174,product,G10619
R06177,substrate,G10555
R06177,substrate,G10557(n)
R06177,product,C04574
R06177,product,G10557(n
R06177,product,)
R06180,substrate,C00898
R06180,substrate,C00003
R06180,product,C03459
R06180,product,C00004
R06180,product,C00080
R06199,substrate,G10545(n
R06199,substrate,)
R06199,substrate,C00001
R06199,product,C00267
R06199,product,G10545(n)
R06200,substrate,G10481(n
R06200,substrate,)
R06200,substrate,C00001
R06200,product,G10481(n)
R06200,product,G00289
R06223,substrate,C00448
R06223,substrate,C00005
R06223,substrate,C00080
R06223,product,C00751
R06223,product,C00013
R06223,product,C00006
R06240,substrate,G10506(n
R06240,substrate,)
R06240,product,G10113
R06240,product,G10506(n)
R06268,substrate,C04536
R06268,substrate,C00019
R06268,substrate,C00001
R06268,product,C11829
R06268,product,C05198
R06268,product,C00073
R06269,substrate,C11829
R06269,substrate,C00019
R06269,product,C11830
R06269,product,C05198
R06269,product,C00073
R06270,substrate,C11830
R06270,substrate,C00019
R06270,product,C11831
R06270,product,C05198
R06270,product,C00073
R06282,substrate,C02139
R06282,substrate,C00139
R06282,substrate,C00008
R06282,substrate,C00009
R06282,product,C02880
R06282,product,C00138
R06282,product,C00002
R06282,product,C00001
R06285,substrate,G11161
R06285,substrate,C04121
R06285,product,G11160
R06285,product,C00055
R06286,substrate,C11832
R06286,substrate,C00006
R06286,product,C11831
R06286,product,C00005
R06286,product,C00080
R06363,substrate,C00395
R06363,substrate,C00001
R06363,product,C06567
R06366,substrate,C02576
R06366,substrate,C00001
R06366,substrate,C00003
R06366,product,C11924
R06366,product,C00004
R06366,product,C00080
R06390,substrate,C11402
R06390,substrate,C00001
R06390,product,C11404
R06391,substrate,C11403
R06391,substrate,C00001
R06391,product,C11406
R06392,substrate,C11414
R06392,substrate,C00001
R06392,product,C11417
R06393,substrate,C11418
R06393,substrate,C00001
R06393,product,C11420
R06411,substrate,C11946
R06411,substrate,C00001
R06411,product,C11947
R06412,substrate,C11945
R06412,substrate,C00001
R06412,product,C11947
R06424,substrate,C11907
R06424,product,C11908
R06428,substrate,C11907
R06428,product,C11930
R06428,product,C00001
R06447,substrate,C00448
R06447,substrate,C00129
R06447,product,C04574
R06447,product,C00013
R06503,substrate,C11985
R06503,product,C11986
R06504,substrate,C11985
R06504,product,C11987
R06505,substrate,C11985
R06505,product,C11988
R06513,substrate,C00842
R06513,product,C11907
R06513,product,C00001
R06514,substrate,C11907
R06514,product,C00688
R06529,substrate,C06507
R06529,substrate,C04122
R06529,substrate,C00002
R06529,product,C06509
R06529,product,C00008
R06529,product,C00009
R06530,substrate,C12147
R06530,product,C04122
R06530,product,C00011
R06558,substrate,C06508
R06558,substrate,C00044
R06558,product,C06509
R06558,product,C00035
R06590,substrate,C12214
R06590,substrate,C00117
R06590,product,C12215
R06590,product,C05382
R06602,substrate,C00885
R06602,product,C00805
R06602,product,C00022
R06613,substrate,C00143
R06613,substrate,C00365
R06613,substrate,C00005
R06613,substrate,C00080
R06613,product,C00101
R06613,product,C00364
R06613,product,C00006
R06620,substrate,C00031
R06620,substrate,C00399
R06620,product,C00198
R06620,product,C00390
R06740,substrate,C01672
R06740,substrate,C00001
R06740,substrate,C00007
R06740,product,C12455
R06740,product,C00014
R06740,product,C00027
R06747,substrate,C12470
R06747,substrate,C04253
R06747,product,C12483
R06747,product,C04570
R06782,substrate,C05629
R06782,substrate,C00007
R06782,substrate,C00004
R06782,substrate,C00080
R06782,product,C11588
R06782,product,C00003
R06783,substrate,C00423
R06783,substrate,C00007
R06783,substrate,C00004
R06783,substrate,C00080
R06783,product,C12622
R06783,product,C00003
R06784,substrate,C11588
R06784,substrate,C00003
R06784,product,C04044
R06784,product,C00004
R06784,product,C00080
R06785,substrate,C12622
R06785,substrate,C00003
R06785,product,C12623
R06785,product,C00004
R06785,product,C00080
R06788,substrate,C12623
R06788,substrate,C00007
R06788,product,C12624
R06835,substrate,C12834
R06835,substrate,C00001
R06835,product,C12835
R06836,substrate,C01151
R06836,substrate,C00002
R06836,product,C00119
R06836,product,C00008
R06838,substrate,C12838
R06838,substrate,C00001
R06838,product,C02222
R06894,substrate,C00203
R06894,substrate,C00003
R06894,substrate,C00001
R06894,product,C13952
R06894,product,C00004
R06894,product,C00080
R06895,substrate,C03263
R06895,substrate,C00019
R06895,product,C01079
R06895,product,C00011
R06895,product,C00073
R06895,product,C05198
R06917,substrate,C14089
R06917,substrate,C00003
R06917,product,C14090
R06917,product,C00004
R06917,product,C00080
R06927,substrate,C02909
R06927,substrate,C00003
R06927,product,C14099
R06927,product,C00004
R06927,product,C00080
R06941,substrate,C14145
R06941,substrate,C00003
R06941,product,C02232
R06941,product,C00004
R06941,product,C00080
R06942,substrate,C14144
R06942,substrate,C00001
R06942,product,C14145
R06945,substrate,C11249
R06945,substrate,C00007
R06945,substrate,C00004
R06945,substrate,C00080
R06945,product,C00854
R06945,product,C00003
R06945,product,C00001
R06974,substrate,C00058
R06974,substrate,C00002
R06974,substrate,C03838
R06974,product,C00008
R06974,product,C00009
R06974,product,C04376
R06977,substrate,C00025
R06977,substrate,C00441
R06977,product,C00026
R06977,product,C03283
R06979,substrate,C06442
R06979,product,C00001
R06979,product,C06231
R06983,substrate,C14180
R06983,substrate,C00003
R06983,product,C01031
R06983,product,C00004
R06983,product,C00080
R06987,substrate,C00109
R06987,substrate,C00010
R06987,product,C00100
R06987,product,C00058
R06988,substrate,C14602
R06988,product,C14604
R07002,substrate,C14786
R07002,substrate,C00051
R07002,product,C14791
R07003,substrate,C14787
R07003,substrate,C00051
R07003,product,C14793
R07004,substrate,C14787
R07004,substrate,C00051
R07004,product,C14792
R07023,substrate,C14802
R07023,substrate,C00051
R07023,product,C14803
R07024,substrate,C14802
R07024,substrate,C00051
R07024,product,C14804
R07025,substrate,C14800
R07025,substrate,C00051
R07025,product,C14805
R07026,substrate,C14800
R07026,substrate,C00051
R07026,product,C14806
R07064,substrate,C00157
R07064,substrate,C00001
R07064,product,C04230
R07064,product,C01595
R07069,substrate,C14839
R07069,substrate,C00051
R07069,product,C14847
R07070,substrate,C14840
R07070,substrate,C00051
R07070,product,C14848
R07083,substrate,C14851
R07083,substrate,C00051
R07083,product,C14855
R07084,substrate,C14852
R07084,substrate,C00051
R07084,product,C14856
R07084,product,C00001
R07091,substrate,C14858
R07091,substrate,C00051
R07091,product,C14861
R07092,substrate,C14857
R07092,substrate,C00051
R07092,product,C14865
R07092,product,C01327
R07093,substrate,C14859
R07093,substrate,C00051
R07093,product,C14864
R07093,product,C01327
R07094,substrate,C14865
R07094,substrate,C00051
R07094,product,C14863
R07094,product,C01327
R07100,substrate,C06790
R07100,substrate,C00051
R07100,product,C14868
R07100,product,C01327
R07105,substrate,C06899
R07105,substrate,C00004
R07105,substrate,C00080
R07105,product,C07490
R07105,product,C00003
R07105,product,C00001
R07113,substrate,C11088
R07113,substrate,C00051
R07113,substrate,C00080
R07113,product,C14874
R07113,product,C13645
R07116,substrate,C14870
R07116,substrate,C00051
R07116,product,C14871
R07116,product,C13645
R07125,substrate,C14899
R07125,substrate,C00080
R07125,product,C03291
R07125,product,C00011
R07127,substrate,C00618
R07127,substrate,C00002
R07127,product,C14899
R07127,product,C00008
R07136,substrate,C11537
R07136,substrate,C00003
R07136,product,C05528
R07136,product,C00004
R07136,product,C00080
R07168,substrate,C00440
R07168,substrate,C00003
R07168,product,C00143
R07168,product,C00004
R07168,product,C00080
R07210,substrate,C15521
R07210,substrate,C01847
R07210,substrate,C00007
R07210,product,C00071
R07210,product,C00061
R07210,product,C00094
R07210,product,C00001
R07229,substrate,C05684
R07229,substrate,C00001
R07229,substrate,C00125
R07229,product,C05697
R07229,product,C00126
R07232,substrate,C00019
R07232,substrate,C20648
R07232,product,C00021
R07232,product,C04154
R07233,substrate,C00019
R07233,substrate,C00240
R07233,product,C00021
R07233,product,C04152
R07234,substrate,C00019
R07234,substrate,C00240
R07234,product,C00021
R07234,product,C04153
R07236,substrate,C00019
R07236,substrate,C02483
R07236,product,C00021
R07236,product,C02477
R07262,substrate,C15547
R07262,substrate,C00001
R07262,product,C03657
R07262,product,C00010
R07263,substrate,C03160
R07263,product,C15547
R07263,product,C00001
R07268,substrate,C00002
R07268,substrate,C05774
R07268,product,C00536
R07268,product,C06508
R07270,substrate,C03427
R07270,product,C05413
R07270,product,C00013
R07274,substrate,C01005
R07274,substrate,C00283
R07274,product,C00097
R07274,product,C00009
R07280,substrate,C04454
R07280,substrate,C00001
R07280,product,C04732
R07280,product,C00009
R07281,substrate,C00199
R07281,product,C15556
R07281,product,C00058
R07290,substrate,C00798
R07290,substrate,C00209
R07290,product,C00058
R07290,product,C00313
R07302,substrate,C00002
R07302,substrate,C06507
R07302,substrate,C03194
R07302,product,C00008
R07302,product,C00009
R07302,product,C06508
R07322,substrate,C00751
R07322,product,C06310
R07323,substrate,C00751
R07323,substrate,C00001
R07323,product,C06309
R07324,substrate,C00092
R07324,product,C04006
R07363,substrate,C15606
R07363,substrate,C00007
R07363,product,C08276
R07363,product,C00058
R07363,product,C00237
R07364,substrate,C15606
R07364,substrate,C00007
R07364,product,C01180
R07364,product,C00058
R07379,substrate,C04756
R07379,substrate,C00001
R07379,product,C04635
R07379,product,C00060
R07381,substrate,C04756
R07381,substrate,C00001
R07381,product,C03454
R07381,product,C00346
R07387,substrate,C05212
R07387,substrate,C00001
R07387,product,C04317
R07387,product,C00060
R07390,substrate,C00344
R07390,product,C05980
R07390,product,C00116
R07394,substrate,C15651
R07394,substrate,C00001
R07394,product,C15606
R07394,product,C00009
R07396,substrate,C01180
R07396,substrate,C00025
R07396,product,C00073
R07396,product,C00026
R07402,substrate,C15666
R07402,substrate,C00001
R07402,product,C07756
R07402,product,C00489
R07404,substrate,C00002
R07404,substrate,C03373
R07404,substrate,C00288
R07404,product,C00008
R07404,product,C00009
R07404,product,C15667
R07405,substrate,C15667
R07405,product,C04751
R07406,substrate,C07335
R07406,product,C11638
R07406,product,C00011
R07411,substrate,C00032
R07411,substrate,C00001
R07411,substrate,C00448
R07411,product,C15672
R07411,product,C00013
R07414,substrate,C00002
R07414,substrate,C00025
R07414,substrate,C00134
R07414,product,C00008
R07414,product,C00009
R07414,product,C15699
R07415,substrate,C15699
R07415,substrate,C00001
R07415,substrate,C00007
R07415,product,C15700
R07415,product,C00014
R07415,product,C00027
R07417,substrate,C15700
R07417,substrate,C00003
R07417,substrate,C00001
R07417,product,C15767
R07417,product,C00004
R07417,product,C00080
R07418,substrate,C15700
R07418,substrate,C00006
R07418,substrate,C00001
R07418,product,C15767
R07418,product,C00005
R07418,product,C00080
R07443,substrate,C12205
R07443,product,C15807
R07456,substrate,C00118
R07456,substrate,C00199
R07456,substrate,C00064
R07456,product,C00018
R07456,product,C00025
R07456,product,C00009
R07456,product,C00001
R07459,substrate,C15810
R07459,substrate,C00002
R07459,product,C15813
R07459,product,C00013
R07460,substrate,C15811
R07460,substrate,C00097
R07460,product,C15812
R07460,product,C00041
R07461,substrate,C15812
R07461,substrate,C15813
R07461,substrate,C00030
R07461,product,C00020
R07461,product,C15814
R07461,product,C15811
R07461,product,C00028
R07463,substrate,C00037
R07463,substrate,C00007
R07463,product,C15809
R07463,product,C00027
R07488,substrate,C08821
R07488,substrate,C00005
R07488,substrate,C00080
R07488,product,C01753
R07488,product,C00006
R07493,substrate,C15781
R07493,substrate,C00005
R07493,substrate,C00080
R07493,product,C01789
R07493,product,C00006
R07498,substrate,C05437
R07498,substrate,C00005
R07498,substrate,C00080
R07498,product,C03845
R07498,product,C00006
R07499,substrate,C05108
R07499,substrate,C00005
R07499,substrate,C00080
R07499,product,C15915
R07499,product,C00006
R07504,substrate,C14151
R07504,substrate,C00019
R07504,product,C14152
R07504,product,C00021
R07507,substrate,C05107
R07507,substrate,C00005
R07507,substrate,C00080
R07507,product,C01164
R07507,product,C00006
R07512,substrate,C15858
R07512,product,C05432
R07541,substrate,C05435
R07541,substrate,C00028
R07541,product,C15908
R07541,product,C00030
R07544,substrate,C15911
R07544,product,C15914
R07546,substrate,C15859
R07546,product,C15861
R07560,substrate,C02094
R07560,substrate,C00028
R07560,product,C15943
R07560,product,C00030
R07599,substrate,C00141
R07599,substrate,C00068
R07599,product,C15976
R07599,product,C00011
R07600,substrate,C15976
R07600,substrate,C15972
R07600,product,C15977
R07600,product,C00068
R07601,substrate,C00233
R07601,substrate,C00068
R07601,product,C15974
R07601,product,C00011
R07602,substrate,C15974
R07602,substrate,C15972
R07602,product,C15975
R07602,product,C00068
R07603,substrate,C00671
R07603,substrate,C00068
R07603,product,C15978
R07603,product,C00011
R07604,substrate,C15978
R07604,substrate,C15972
R07604,product,C15979
R07604,product,C00068
R07605,substrate,C16675
R07605,substrate,C00006
R07605,product,C15996
R07605,product,C00005
